gamma,q,spread
0.1839666667,-2,2.39107417
0.1839666667,-1,2.412941174
0.1839666667,0,2.421349948
0.1839666667,1,2.412941174
0.1839666667,2,2.39107417
0.1839666667,3,2.362450663
0.1839666667,4,2.332510238
0.1839666667,5,2.304230397
0.1839666667,6,2.278795478
0.1839666667,7,2.256433116
0.1839666667,8,2.236950083
0.1839666667,9,2.2200075
0.1839666667,10,2.205245511
0.1839666667,11,2.192333087
0.1839666667,12,2.18098353
0.1839666667,13,2.170955393
0.1839666667,14,2.16204792
0.1839666667,15,2.154094972
0.1839666667,16,2.146959096
0.1839666667,17,2.140526312
0.1839666667,18,2.13470175
0.1839666667,19,2.129406087
0.1839666667,20,2.124572671
0.1839666667,21,2.120145207
0.1839666667,22,2.116075903
0.1839666667,23,2.11232398
0.1839666667,24,2.108854471
0.1839666667,25,2.10563725
0.1839666667,26,2.102646241
0.1839666667,27,2.099858776
0.1839666667,28,2.097255067
0.1839666667,29,2.094817769
0.1839666667,30,2.092531625
0.2006,-30,2.076884226
0.2006,-29,2.079184311
0.2006,-28,2.081637213
0.2006,-27,2.084258462
0.2006,-26,2.087065729
0.2006,-25,2.0900792
0.2006,-24,2.09332203
0.2006,-23,2.096820893
0.2006,-22,2.100606661
0.2006,-21,2.104715232
0.2006,-20,2.10918856
0.2006,-19,2.114075938
0.2006,-18,2.11943559
0.2006,-17,2.12533668
0.2006,-16,2.131861835
0.2006,-15,2.13911032
0.2006,-14,2.147202045
0.2006,-13,2.156282558
0.2006,-12,2.166529202
0.2006,-11,2.178158454
0.2006,-10,2.19143409
0.2006,-9,2.206674884
0.2006,-8,2.224258246
0.2006,-7,2.244610998
0.2006,-6,2.268166914
0.2006,-5,2.295246272
0.2006,-4,2.325766982
0.2006,-3,2.35863635
0.2006,-2,2.390704838
0.2006,-1,2.415727212
0.2006,0,2.425498563
0.2006,1,2.415727212
0.2006,2,2.390704838
0.2006,3,2.35863635
0.2006,4,2.325766982
0.2006,5,2.295246272
0.2006,6,2.268166914
0.2006,7,2.244610998
0.2006,8,2.224258246
0.2006,9,2.206674884
0.2006,10,2.19143409
0.2006,11,2.178158454
0.2006,12,2.166529202
0.2006,13,2.156282558
