time,price,y,alpha,regime,z,glft_inventory,y_aware_inventory,alpha/y_aware_inventory,regime_aware_inventory,regime_galerkin_inventory,regime_sc_cubic_inventory
338,0.91504319,-3.0803036,-0.049568834,1,1.25,9,1,-4,-4,-2,-6
339,0.51347871,-2.6423527,-0.046180458,1,1.25,9,2,-4,-4,-2,-6
340,1.0567975,-2.7075368,-0.050799442,1,1.25,11,2,-4,-4,-2,-6
341,0.80828719,-2.5735744,-0.047525594,1,1.25,11,2,-4,-4,-2,-6
342,0.36529685,-2.6053768,-0.040570638,1,1.25,11,2,-4,-4,-2,-6
343,0.29378083,-2.5670006,-0.041502016,1,1.25,12,2,-4,-5,-1,-6
344,0.11344925,-2.7110646,-0.039826472,1,1.25,12,2,-4,-5,-1,-6
345,-0.16353762,-3.024354,-0.035517306,1,1.25,12,2,-4,-5,-1,-6
346,-0.24695505,-3.0032917,-0.038268068,1,1.25,12,3,-5,-5,-1,-6
347,-0.36640311,-3.1920932,-0.0353952,1,1.25,12,4,-5,-6,-1,-6
348,-0.1442117,-3.1562924,-0.032832715,1,1.25,12,5,-6,-7,-1,-6
349,-0.18309811,-2.9749097,-0.030187749,1,1.25,12,5,-6,-7,-1,-7
350,-0.11744906,-2.6786023,-0.024076069,1,1.25,12,5,-7,-7,-1,-7
351,0.31539132,-2.1405497,-0.030042562,1,1.25,12,5,-7,-7,-2,-7
352,0.49708331,-2.6144178,-0.022917539,1,1.25,12,5,-7,-7,-2,-7
353,0.32993394,-2.578597,-0.026712768,1,1.25,12,5,-7,-7,-2,-7
354,0.27758826,-2.8290435,-0.023750684,1,1.25,12,5,-7,-7,-2,-7
355,-0.0025498635,-2.5305987,-0.017468193,1,1.25,12,5,-7,-7,-2,-7
356,0.18222255,-2.0280984,-0.018299486,1,1.25,12,6,-7,-6,-2,-7
357,0.25277817,-1.966159,-0.01928988,1,1.25,13,6,-7,-6,-1,-7
358,0.12520797,-1.942094,-0.021708015,1,1.25,14,6,-7,-6,-1,-7
359,0.2497599,-2.0154146,-0.024878524,1,1.25,15,6,-7,-6,-1,-7
360,0.25079575,-2.3196335,-0.01872877,1,1.25,16,7,-7,-6,-1,-7
361,0.031963761,-2.3042414,-0.017224571,0,0,16,7,-8,-6,-1,-7
362,-0.264506,-2.5306805,-0.022567372,0,0,16,7,-8,-6,-1,-7
363,0.0029757759,-2.7265687,-0.031146026,0,0,16,7,-8,-6,-1,-7
364,0.10310722,-2.5132965,-0.024763288,0,0,16,7,-9,-7,-1,-8
365,0.26265081,-2.5951026,-0.036709112,0,0,16,7,-9,-7,-1,-8
366,0.68471238,-2.4107369,-0.037029176,0,0,16,8,-10,-7,-1,-7
367,0.76386824,-2.5026137,-0.047692545,0,0,16,8,-9,-7,-1,-7
368,0.68207525,-2.4952596,-0.036725641,0,0,18,8,-9,-8,-2,-7
369,0.4859918,-2.9340013,-0.033100892,0,0,19,7,-9,-8,-2,-7
370,0.78313867,-3.1475797,-0.034413491,0,0,19,7,-9,-8,-2,-8
371,0.89057119,-3.5599817,-0.03308963,0,0,21,7,-9,-8,-2,-8
372,1.2336232,-3.3419376,-0.024640749,0,0,22,7,-10,-9,-2,-8
373,0.87364525,-3.4279002,-0.022582128,0,0,22,7,-10,-9,-2,-8
374,1.0776178,-3.2616513,-0.01859233,0,0,22,7,-10,-9,-2,-8
375,0.79142235,-2.9762196,-0.018072394,0,0,22,7,-10,-9,-2,-8
376,0.46630092,-3.0584227,-0.018152833,0,0,22,7,-10,-9,-3,-8
377,0.4752832,-3.8451389,-0.022188695,0,0,22,7,-10,-9,-3,-8
378,0.7720457,-4.103449,-0.022792407,0,0,22,7,-10,-9,-3,-8
379,0.38079461,-3.9628724,-0.017039496,0,0,22,7,-10,-9,-3,-8
380,0.18314944,-3.9956398,-0.018849992,0,0,22,7,-10,-9,-3,-8
381,0.29981499,-3.4129963,-0.022765349,0,0,22,7,-10,-9,-3,-8
382,0.39542296,-3.2526686,-0.021355727,0,0,23,8,-10,-9,-3,-8
383,0.57162762,-3.136712,-0.025596198,0,0,23,8,-10,-9,-3,-8
384,0.65686155,-3.0842478,-0.025040263,0,0,23,8,-10,-10,-3,-8
385,1.0001956,-2.9407769,-0.038527102,0,0,23,8,-10,-10,-3,-8
386,1.1837397,-2.5555132,-0.03460052,0,0,24,8,-10,-10,-3,-8
387,1.3410362,-2.2994631,-0.02996144,0,0,24,8,-10,-10,-3,-8
388,1.6840452,-2.2128268,-0.026935577,0,0,24,8,-11,-10,-3,-8
389,1.5793053,-2.221258,-0.023195046,0,0,24,8,-11,-10,-3,-8
390,1.9714201,-2.1471866,-0.028154522,0,0,24,8,-12,-10,-3,-8
391,2.0303014,-1.8011003,-0.028766809,0,0,24,8,-12,-11,-5,-8
392,1.7690935,-1.5471832,-0.034447136,0,0,24,8,-12,-11,-5,-8
393,1.7131177,-2.1638806,-0.035212881,0,0,24,8,-12,-11,-7,-7
394,1.399929,-2.6255716,-0.036794893,0,0,24,8,-12,-11,-7,-7
395,1.8609749,-2.1971929,-0.033392252,0,0,24,8,-12,-11,-7,-7
396,1.8354809,-1.9008145,-0.043274324,0,0,24,8,-12,-11,-7,-7
397,1.6159127,-2.012201,-0.03772475,0,0,24,9,-12,-10,-7,-7
398,1.4807237,-1.9366077,-0.034614166,0,0,24,9,-12,-10,-8,-7
399,1.033605,-2.0324196,-0.030489578,0,0,24,9,-12,-10,-8,-7
400,0.96370005,-1.6365624,-0.031055581,0,0,24,9,-13,-10,-8,-7
401,0.80342194,-1.4615905,-0.024427907,0,0,24,10,-13,-10,-9,-7
402,0.70446035,-1.5891212,-0.030450928,0,0,24,10,-13,-10,-9,-7
403,0.68255449,-1.9569568,-0.036335143,1,1.25,24,10,-13,-10,-8,-7
404,0.48414343,-2.071097,-0.034412864,1,1.25,24,10,-13,-10,-8,-7
405,0.47794627,-1.8304375,-0.030289064,1,1.25,24,10,-13,-10,-8,-7
406,0.71875948,-1.5479101,-0.02663369,1,1.25,24,10,-14,-10,-8,-7
407,0.2599481,-1.51167,-0.022342753,1,1.25,24,10,-14,-10,-9,-7
408,0.71928617,-1.3903649,-0.021577474,1,1.25,24,10,-14,-10,-9,-7
409,0.61448503,-1.1340624,-0.01648749,1,1.25,25,10,-14,-10,-9,-8
410,0.52045734,-0.83658281,-0.017801107,1,1.25,24,9,-14,-10,-9,-8
411,0.62034763,-0.61110362,-0.033658223,1,1.25,24,8,-13,-8,-9,-7
412,0.7721653,-0.3106923,-0.030802195,1,1.25,23,7,-13,-7,-9,-7
413,0.84955374,-0.44367443,-0.033180472,1,1.25,23,8,-13,-6,-9,-7
414,1.2852949,-0.16599066,-0.02106829,1,1.25,22,8,-13,-5,-7,-6
415,1.7140992,-0.22273142,-0.017320794,1,1.25,21,8,-13,-5,-6,-6
416,1.62346,-0.060163904,-0.010710005,1,1.25,21,9,-13,-5,-6,-6
417,1.65923,-0.34879351,-0.0041005546,1,1.25,21,10,-14,-6,-6,-6
418,2.0417282,-0.61946501,-0.0040704564,1,1.25,21,10,-14,-4,-6,-5
419,2.1326491,-0.092959073,-0.0041498218,1,1.25,21,9,-14,-4,-6,-5
420,2.0007783,-0.34136976,0.00034554078,1,1.25,20,9,-12,-4,-5,-5
421,1.5844435,-0.2355373,-0.008936471,1,1.25,20,8,-12,-4,-3,-5
422,1.863105,-0.42876457,-0.001677049,1,1.25,20,7,-13,-4,-2,-5
423,2.1559989,-0.44071669,-0.0013658583,1,1.25,20,7,-14,-5,-3,-5
424,1.9409955,0.12542021,-0.00047058812,1,1.25,17,5,-13,-5,-2,-5
425,1.4714742,-0.20402644,-0.005167978,1,1.25,17,5,-14,-3,-2,-4
426,1.2486412,0.080664268,-0.0095671901,1,1.25,17,5,-14,-2,-2,-4
427,0.90511612,0.47809853,-0.0079232619,1,1.25,17,5,-13,-2,-2,-4
428,0.82602166,0.346009,0.0032516143,1,1.25,16,4,-12,0,0,-4
429,1.1923958,0.26498003,0.011800404,1,1.25,16,3,-10,1,2,-4
430,0.96256013,-0.13302573,-0.011289994,1,1.25,15,3,-10,2,3,-1
431,1.1603788,-0.32501506,-0.0077229836,1,1.25,14,1,-8,2,3,-1
432,1.0137136,-0.47900395,-0.0026935057,1,1.25,14,3,-10,1,3,-1
433,1.2597804,-0.4453188,-0.001660471,1,1.25,14,4,-10,1,3,-1
434,0.79513722,-0.60816472,-0.0057786947,1,1.25,13,4,-10,1,5,-1
435,0.61714776,-0.52276562,-0.020240548,1,1.25,13,4,-9,2,5,0
436,0.72363876,-0.43112565,-0.0303818,1,1.25,13,2,-8,2,6,1
437,0.64417832,-0.90883636,-0.022875485,1,1.25,12,2,-8,3,5,2
438,0.43428468,-0.76109405,-0.017100182,1,1.25,13,3,-9,3,5,3
439,0.43588616,-0.70142408,-0.014202501,1,1.25,13,3,-10,3,5,3
440,0.37293084,-0.54658673,-0.020709349,1,1.25,13,3,-10,3,5,3
441,0.84735238,-0.58388669,-0.01593761,1,1.25,11,5,-9,3,5,3
442,1.1403879,-0.82044989,-0.018084043,1,1.25,11,4,-8,2,5,2
443,1.4215357,0.10369414,-0.0082146231,1,1.25,11,4,-7,3,5,2
444,1.6520161,0.52133835,-0.0066151539,1,1.25,11,4,-7,5,4,2
445,1.6815621,0.75197515,0.0022268634,1,1.25,11,4,-5,5,6,3
446,1.5711274,0.53055153,0.0070009739,1,1.25,11,4,-4,5,6,5
447,1.1434468,0.49743267,0.0040110491,1,1.25,10,2,-4,5,6,5
448,1.5236645,0.77685203,0.014869079,1,1.25,10,2,-3,6,6,5
449,1.8660682,0.40877877,0.017221433,1,1.25,9,2,-3,7,5,5
450,1.6532392,0.31389214,0.030781126,0,0,10,2,-3,7,5,5
451,1.7199066,0.76167292,0.028832126,0,0,10,2,-3,7,5,5
452,1.3739304,0.076883245,0.017736018,0,0,10,2,-2,7,4,4
453,1.0708121,-0.41087417,0.013285296,0,0,9,0,-2,4,3,4
454,1.3761451,-0.48389552,0.011014422,0,0,9,0,-2,3,3,4
455,0.88569826,-0.55788687,-0.0089611831,0,0,9,0,-2,3,2,3
456,0.64151795,-0.82913241,-0.0021592424,0,0,9,2,-3,3,2,3
457,0.16073729,-0.70371746,0.0024324672,0,0,10,2,-3,3,2,2
458,-0.094342012,-0.33042373,-0.0083364471,0,0,11,2,-4,4,3,0
459,-0.49447949,-0.45422626,-0.010483388,0,0,11,1,-5,3,3,-1
460,-1.2127221,-0.36178504,-0.012937138,0,0,11,2,-4,1,3,-2
461,-1.7879717,-0.28737309,-0.010718874,0,0,10,2,-3,1,1,-2
462,-1.9737519,-0.32373854,-0.0086025027,0,0,9,2,-3,2,0,-2
463,-2.1533817,0.15652673,-0.011914865,0,0,6,2,-3,2,0,-3
464,-2.0846156,-0.35891873,-0.0041628702,0,0,6,2,-3,1,-2,-3
465,-1.5761449,-0.20113509,-0.00083697744,0,0,3,2,-3,1,-2,-3
466,-1.1241591,0.37035874,-0.011655412,0,0,3,4,-2,0,-1,-3
467,-1.3627116,0.67261491,-0.0092753277,0,0,2,4,-1,1,0,-2
468,-0.84829985,0.88782011,-0.006900268,0,0,2,5,-3,1,1,-2
469,-1.2083609,0.9827496,0.0086608222,0,0,2,4,-1,1,1,-3
470,-1.2716686,0.73806405,0.002184762,0,0,0,3,-1,1,1,-3
471,-1.4265925,1.1021585,0.013403807,0,0,-1,3,-2,1,2,-2
472,-0.8209114,0.5922413,0.02010053,0,0,-1,3,-2,3,2,-2
473,-0.65993599,0.99398373,0.024749104,0,0,-2,3,-4,2,2,-2
474,-0.11996509,0.98188118,0.024714723,0,0,-3,2,-4,2,2,-2
475,-0.30154629,0.72473334,0.014552261,0,0,-5,3,-4,3,3,-1
476,-0.22012818,0.32765335,0.011115215,0,0,-5,3,-3,3,4,-1
477,-0.0034859184,0.46048458,0.0085154717,0,0,-6,3,-3,3,3,-2
478,0.19512495,0.5730173,0.0075686959,0,0,-6,3,-3,1,3,0
479,0.16975693,0.48913154,0.01546848,0,0,-6,3,-3,2,3,1
480,-0.43748303,0.40072964,0.019964866,0,0,-6,3,-3,3,3,1
481,-0.37338445,0.57840403,0.020389774,0,0,-6,2,-4,3,2,1
482,-0.23194855,0.46361008,0.015242469,0,0,-7,2,-3,5,2,2
483,-0.30646238,0.53406014,0.012066289,0,0,-7,2,-2,6,3,2
484,0.13284695,-0.046271282,0.0093546101,0,0,-7,2,-1,6,3,3
485,-0.015362527,-0.47958708,0.0020776431,0,0,-7,2,-2,6,1,4
486,0.17851951,-0.25319717,-0.0010653442,0,0,-6,1,-3,5,1,5
487,0.47834008,-0.29815534,-0.005568418,0,0,-6,1,-5,3,0,5
488,0.3854441,-0.88574643,-0.0042313669,0,0,-4,2,-5,3,0,3
489,0.40739584,-1.2262642,-0.0039858836,0,0,-4,2,-5,2,-1,2
490,-0.47718255,-1.2989015,-0.013950041,0,0,-4,2,-5,1,-1,2
491,-0.9122383,-1.3978237,-0.011903697,0,0,-4,1,-5,1,-2,2
492,-1.0494464,-1.3414894,-0.019167364,0,0,-4,1,-5,1,-2,2
493,-1.0857447,-1.5000588,-0.018710157,0,0,-4,0,-5,1,-2,2
494,-1.1455386,-1.3296118,-0.019336379,0,0,-4,0,-5,0,-2,1
495,-1.3135987,-1.4743346,-0.01522406,0,0,-4,0,-6,-1,-2,-2
496,-1.4304416,-1.6529417,-0.012467306,0,0,-3,0,-6,-2,-2,-3
497,-1.7538602,-1.7011328,-0.0094877099,0,0,-3,0,-6,-3,-3,-3
498,-1.3925799,-1.9086533,-0.007069294,0,0,-1,0,-6,-3,-3,-3
499,-0.97676685,-1.8472758,-0.013339019,0,0,0,0,-6,-4,-3,-4
500,-0.50845016,-1.6008849,-0.013861803,0,0,0,1,-7,-4,-4,-4
501,0.022550565,-1.6904579,-0.019316845,0,0,1,1,-8,-4,-5,-5
502,-0.26314516,-1.8752751,-0.019492819,0,0,2,1,-8,-4,-5,-6
503,-0.73996473,-2.1543602,-0.023478369,0,0,2,1,-8,-4,-5,-6
504,-0.58629755,-2.0126146,-0.022138681,0,0,4,1,-8,-4,-5,-6
505,-0.48412551,-1.8923198,-0.02164969,0,0,5,1,-8,-5,-5,-6
506,-0.42039916,-1.9057133,-0.022180436,0,0,5,1,-8,-5,-5,-7
507,-1.0829929,-1.5102199,-0.026064529,0,0,6,1,-8,-5,-5,-7
508,-1.0920584,-1.4646931,-0.019547282,0,0,6,2,-8,-5,-5,-7
509,-1.4801861,-0.67223496,-0.020738785,0,0,6,2,-8,-5,-5,-6
510,-1.3952865,-0.012515582,-0.015900605,0,0,6,3,-8,-5,-5,-6
511,-1.3185016,-0.0028326836,-0.0062115124,0,0,6,3,-8,-4,-5,-5
512,-2.0218006,0.49363482,-0.0054046676,0,0,4,2,-8,-2,-6,-4
513,-2.1459563,-0.28450964,0.00063129201,0,0,3,2,-8,-2,-5,-3
514,-2.4966992,-0.28971363,-0.0087291146,0,0,3,3,-9,-2,-7,-3
515,-2.1459169,0.10151568,-0.0067840455,0,0,3,3,-9,-2,-8,-3
516,-1.7420375,0.037017147,-0.0095814139,0,0,3,5,-9,-2,-7,-3
517,-1.586616,0.71763792,-0.0086033637,0,0,3,5,-9,-2,-7,-3
518,-1.4278993,0.6805666,0.0029746777,0,0,3,5,-8,-2,-5,-2
519,-1.6991325,0.53304208,0.0040798095,0,0,3,3,-7,-1,-4,-2
520,-1.1665766,0.7282313,0.0063944308,0,0,3,2,-6,-1,-4,-2
521,-0.99972058,0.5982693,0.0055808114,0,0,0,2,-5,0,-4,-2
522,-1.1430916,-0.050391515,0.014302901,0,0,0,2,-4,0,-4,0
523,-1.3115303,-0.15237006,0.029012594,0,0,1,2,-4,0,-4,0
524,-1.2624441,-0.095937286,0.030615644,0,0,1,1,-4,0,-4,2
525,-1.1314074,-0.78179116,0.010597485,0,0,0,1,-3,-2,-4,3
526,-1.4007162,-0.85371873,-0.0010349432,0,0,0,1,-3,-2,-4,2
527,-1.2455408,-0.87988329,-0.00084950748,0,0,1,1,-3,-2,-6,2
528,-1.3330148,-1.6993227,-0.023313883,0,0,2,1,-3,-2,-6,1
529,-1.4988221,-1.857422,-0.02286454,0,0,2,2,-3,-2,-6,1
530,-1.6140617,-1.9424782,-0.027641725,0,0,2,2,-3,-2,-6,0
531,-1.2423653,-1.972253,-0.022240844,0,0,4,2,-3,-2,-6,0
532,-1.0964483,-2.5721549,-0.018267238,0,0,6,2,-3,-2,-6,0
533,-1.1929806,-2.7785379,-0.017555835,0,0,8,3,-3,-2,-6,0
534,-1.1035443,-2.4545497,-0.02675618,0,0,8,3,-3,-2,-5,-1
535,-0.74304806,-2.2431765,-0.019096676,0,0,8,3,-4,-2,-5,-1
536,-0.075216466,-2.5239404,-0.028678727,0,0,9,3,-4,-3,-6,-2
537,-0.17510455,-2.3019921,-0.0261857,0,0,9,3,-4,-3,-7,-2
538,-0.16407569,-1.8825172,-0.030314287,0,0,8,3,-4,-3,-7,-3
539,-0.24553623,-2.1254891,-0.027462761,0,0,9,3,-6,-3,-7,-4
540,0.46133543,-1.7135008,-0.030529939,0,0,9,3,-6,-4,-7,-4
541,-0.17514746,-2.1050521,-0.04276423,0,0,9,3,-6,-4,-7,-4
542,-0.077060861,-2.2409632,-0.050937154,0,0,9,3,-6,-5,-7,-4
543,0.16373567,-2.7249417,-0.04381284,0,0,10,3,-6,-8,-7,-4
544,0.49539366,-2.7558979,-0.047080134,0,0,10,3,-6,-8,-7,-4
545,0.44681734,-2.8670852,-0.05211287,0,0,10,3,-6,-8,-7,-4
546,0.013866082,-2.5465246,-0.049478378,0,0,10,3,-7,-8,-7,-4
547,-0.24345664,-2.2281576,-0.043571511,0,0,11,3,-7,-8,-7,-4
548,-0.19708501,-2.1782074,-0.047162168,0,0,11,3,-7,-8,-7,-6
549,-0.13035064,-2.2994085,-0.040309256,0,0,11,3,-7,-8,-7,-6
550,-0.059353844,-2.3692686,-0.041125592,0,0,11,3,-7,-8,-7,-6
551,-0.31085112,-2.5937813,-0.035837262,0,0,12,3,-7,-8,-7,-6
552,-0.6187196,-2.4155661,-0.031979581,0,0,14,3,-7,-8,-7,-6
553,-0.52870099,-2.992719,-0.038743695,0,0,14,4,-7,-8,-7,-6
554,-0.50937872,-2.8515627,-0.036335993,0,0,14,4,-7,-8,-7,-7
555,-0.098299269,-2.5731601,-0.033316913,-1,-1.25,14,4,-7,-8,-8,-8
556,-0.58776779,-2.3068379,-0.030652408,-1,-1.25,14,4,-7,-8,-8,-8
557,-0.44697546,-1.8216836,-0.020467083,-1,-1.25,13,4,-8,-8,-9,-9
558,-0.17275358,-1.9688373,-0.02754887,-1,-1.25,14,4,-8,-8,-10,-9
559,-0.21905945,-1.9326869,-0.03972287,-1,-1.25,14,5,-8,-9,-11,-10
560,0.28536122,-1.3500333,-0.040158889,-1,-1.25,15,5,-8,-9,-11,-11
561,0.087221894,-1.7040772,-0.038245307,-1,-1.25,15,5,-9,-8,-12,-11
562,0.56858618,-1.5951593,-0.033300057,-1,-1.25,15,5,-9,-8,-12,-11
563,0.46438689,-1.8877813,-0.029115984,-1,-1.25,15,5,-9,-8,-12,-12
564,0.64326133,-2.581257,-0.038721784,-1,-1.25,15,5,-9,-8,-12,-12
565,0.88528771,-2.2574211,-0.031626645,-1,-1.25,15,6,-9,-8,-12,-12
566,1.3359771,-2.4620755,-0.031950527,-1,-1.25,15,6,-9,-8,-12,-11
567,1.2948552,-2.9508746,-0.034040415,-1,-1.25,15,6,-8,-8,-12,-11
568,1.5152541,-2.9900052,-0.039828581,-1,-1.25,15,6,-8,-8,-12,-11
569,1.8763039,-2.3855119,-0.043451505,-1,-1.25,15,7,-8,-7,-12,-11
570,1.6576086,-2.4839628,-0.038167183,-1,-1.25,15,7,-8,-8,-14,-11
571,1.1910275,-2.2209233,-0.043724795,-1,-1.25,15,7,-7,-8,-14,-11
572,1.0429595,-2.0612839,-0.039664112,-1,-1.25,16,7,-7,-8,-14,-11
573,0.99744332,-1.7299594,-0.04016083,-1,-1.25,16,7,-7,-8,-15,-12
574,0.562068,-1.8748939,-0.042528768,-1,-1.25,16,7,-7,-8,-15,-12
575,0.73918006,-2.2284841,-0.03790182,-1,-1.25,16,6,-7,-8,-15,-12
576,0.73479641,-2.5825103,-0.032585814,-1,-1.25,16,6,-7,-8,-16,-12
577,0.17339894,-3.0712039,-0.025783994,-1,-1.25,16,6,-8,-8,-16,-12
578,-0.57704314,-2.9110922,-0.023517754,-1,-1.25,18,6,-8,-8,-16,-12
579,-1.1018028,-3.4352107,-0.027246007,-1,-1.25,18,6,-8,-9,-16,-12
580,-1.3398894,-3.586392,-0.030689836,-1,-1.25,19,6,-8,-9,-16,-12
581,-1.9502967,-3.8635642,-0.031990657,-1,-1.25,19,6,-8,-10,-16,-12
582,-2.2221661,-3.8587201,-0.033220952,-1,-1.25,19,6,-8,-10,-16,-12
583,-2.7098974,-3.8287342,-0.05215182,-1,-1.25,20,6,-8,-10,-16,-13
584,-2.9931232,-3.8982108,-0.041686017,-1,-1.25,20,6,-8,-10,-16,-13
585,-3.1846842,-3.7363035,-0.040588292,-1,-1.25,20,8,-8,-10,-16,-13
586,-2.9311685,-3.3486789,-0.059073995,-1,-1.25,20,8,-8,-10,-16,-13
587,-2.9336172,-3.6136428,-0.054506786,-1,-1.25,20,8,-8,-10,-16,-13
588,-3.2167464,-3.20857,-0.046752153,-1,-1.25,20,8,-8,-10,-16,-13
589,-3.20195,-3.5374385,-0.044157568,-1,-1.25,20,8,-9,-11,-16,-13
590,-3.0944428,-3.325774,-0.04789444,-1,-1.25,20,8,-9,-11,-16,-13
591,-2.8925945,-3.2663831,-0.045947278,-1,-1.25,21,9,-9,-11,-16,-13
592,-2.8719337,-3.557717,-0.039784887,-1,-1.25,22,9,-9,-11,-16,-13
593,-2.9197804,-3.616311,-0.034722692,-1,-1.25,22,9,-9,-11,-16,-13
594,-3.0041498,-3.5071735,-0.026745121,-1,-1.25,22,9,-9,-11,-16,-13
595,-3.072781,-2.9723127,-0.02056009,-1,-1.25,22,10,-9,-11,-16,-13
596,-3.0182607,-2.8353861,-0.024725113,-1,-1.25,22,10,-10,-11,-16,-13
597,-3.3542204,-2.6496752,-0.022978155,-1,-1.25,23,10,-10,-11,-17,-13
598,-3.6580003,-3.2611458,-0.034251614,-1,-1.25,23,10,-10,-11,-17,-13
599,-4.0642992,-3.5193389,-0.030205265,-1,-1.25,24,10,-10,-12,-17,-13
600,-3.7944057,-3.3608296,-0.032662266,-1,-1.25,24,10,-10,-12,-17,-13
601,-3.1573649,-3.2810086,-0.035308728,-1,-1.25,25,10,-10,-12,-17,-13
602,-2.911181,-3.2497718,-0.036160345,-1,-1.25,25,10,-10,-12,-17,-13
603,-2.6760581,-3.3901897,-0.03190671,-1,-1.25,25,10,-10,-12,-17,-13
604,-2.2652046,-3.854037,-0.025371549,-1,-1.25,25,11,-10,-12,-17,-13
605,-2.1991215,-4.0237599,-0.026573327,-1,-1.25,26,11,-10,-12,-17,-13
606,-2.3488082,-4.255091,-0.024488376,-1,-1.25,27,11,-10,-12,-17,-13
607,-2.3226542,-4.7292213,-0.031816708,-1,-1.25,27,11,-10,-12,-17,-13
608,-2.7840666,-4.9975609,-0.047801272,-1,-1.25,28,11,-10,-12,-17,-13
609,-2.6676858,-5.2854885,-0.049316745,-1,-1.25,28,12,-10,-12,-16,-13
610,-2.7897036,-5.3102374,-0.048164962,-1,-1.25,28,12,-10,-12,-15,-13
611,-2.5645578,-4.926731,-0.042530317,-1,-1.25,28,12,-10,-12,-14,-13
612,-2.5960239,-4.4610119,-0.045161444,-1,-1.25,28,12,-10,-12,-14,-13
613,-2.5905505,-4.3725343,-0.05307837,-1,-1.25,28,12,-10,-12,-14,-13
614,-2.6393126,-4.7990824,-0.045225125,-1,-1.25,28,12,-10,-12,-14,-13
615,-2.9074534,-4.8555076,-0.053982045,-1,-1.25,28,12,-10,-12,-13,-13
616,-3.3883355,-4.9005831,-0.050773244,-1,-1.25,28,12,-10,-12,-13,-13
617,-3.6355723,-4.9427379,-0.049372971,-1,-1.25,28,12,-10,-12,-13,-13
618,-3.6744976,-5.4399293,-0.041173705,-1,-1.25,29,12,-10,-12,-13,-13
619,-4.0664521,-5.7193636,-0.035873595,-1,-1.25,29,12,-10,-12,-13,-13
620,-3.7881532,-5.5723009,-0.031471141,-1,-1.25,29,12,-10,-12,-11,-13
621,-3.3429376,-5.2866529,-0.032414626,-1,-1.25,29,12,-10,-12,-11,-13
622,-3.4112816,-5.4136484,-0.029806726,-1,-1.25,29,12,-10,-12,-9,-13
623,-3.2870706,-5.5267152,-0.022264404,-1,-1.25,29,12,-10,-12,-9,-13
624,-2.8876337,-5.2373452,-0.018181398,-1,-1.25,30,12,-10,-12,-9,-13
625,-2.3035562,-4.8236903,-0.019956783,-1,-1.25,30,12,-10,-12,-9,-13
626,-2.2087329,-4.7348728,-0.025604475,-1,-1.25,30,12,-10,-12,-9,-13
627,-2.0656987,-4.85559,-0.029266255,-1,-1.25,30,13,-10,-12,-9,-13
628,-1.8035313,-4.4140453,-0.032492936,-1,-1.25,30,13,-10,-12,-9,-13
629,-1.9357911,-4.5899367,-0.028146945,-1,-1.25,30,13,-10,-12,-9,-13
630,-2.3850174,-4.0764359,-0.035704102,-1,-1.25,32,13,-10,-12,-9,-13
631,-2.2102456,-3.9437195,-0.045275498,-1,-1.25,32,13,-10,-12,-9,-13
632,-2.8602798,-4.463307,-0.043506243,-1,-1.25,32,13,-10,-12,-9,-13
633,-2.8653649,-3.7904899,-0.044098749,-1,-1.25,32,13,-10,-12,-9,-13
634,-2.8653219,-3.3417699,-0.0470643,-1,-1.25,32,13,-10,-12,-9,-13
635,-3.4466822,-2.9804667,-0.041421361,-1,-1.25,32,13,-10,-13,-9,-13
636,-2.6322808,-2.9247592,-0.045437713,-1,-1.25,32,13,-10,-13,-9,-13
637,-2.7706327,-2.447239,-0.039950639,-1,-1.25,32,13,-10,-13,-10,-13
638,-2.8604563,-2.1885587,-0.03516475,-1,-1.25,33,13,-11,-14,-10,-13
639,-2.8786592,-2.2102066,-0.032883489,-1,-1.25,33,13,-10,-16,-11,-13
640,-2.8192644,-2.1881789,-0.03361824,-1,-1.25,33,13,-10,-17,-11,-13
641,-2.8601621,-2.5033242,-0.034414686,-1,-1.25,33,13,-10,-17,-11,-13
642,-3.0733059,-2.4324357,-0.043536437,-1,-1.25,34,13,-10,-18,-12,-13
643,-3.5049801,-2.1881142,-0.041343923,-1,-1.25,34,13,-10,-18,-12,-13
644,-3.2087804,-2.1151074,-0.042930112,-1,-1.25,35,12,-10,-18,-12,-14
645,-2.8907841,-1.9478815,-0.032127816,-1,-1.25,35,12,-10,-18,-12,-14
646,-2.5601044,-2.6310597,-0.029966828,-1,-1.25,35,12,-10,-18,-12,-14
647,-2.9547837,-2.7261806,-0.022073681,-1,-1.25,35,12,-10,-18,-12,-14
648,-2.6753087,-3.0730411,-0.039024481,-1,-1.25,35,12,-10,-18,-12,-14
649,-2.1208094,-3.2099904,-0.030311563,-1,-1.25,35,12,-10,-18,-12,-14
650,-2.3125129,-2.8951124,-0.02941656,-1,-1.25,35,12,-10,-18,-12,-14
651,-2.3442358,-3.2825293,-0.033206038,-1,-1.25,35,12,-10,-18,-12,-15
652,-2.6141945,-3.4881119,-0.040169094,-1,-1.25,36,12,-10,-18,-12,-15
653,-3.1574321,-3.5520209,-0.044184286,-1,-1.25,36,12,-10,-18,-12,-15
654,-2.9281995,-3.702167,-0.033788476,-1,-1.25,36,12,-10,-18,-12,-15
655,-3.0761524,-3.9442134,-0.031410487,-1,-1.25,36,12,-10,-18,-12,-15
656,-3.1713719,-3.5719216,-0.035679871,-1,-1.25,36,12,-10,-18,-12,-15
